fmpo,skos:exactMatch seko,owl:deprecated,skos:prefLabel_fi,skos:prefLabel_sv,skos:prefLabel_en,skos:altLabel,alt_lang,skos:hiddenLabel,hidden_lang,spatial-uri,dct:spatial,skos:topConceptOf,skos:broader,skos:broader_Label,editorial_issue_URL,YSO-ID,wikidata-id,skos:editorialNote,H&S_notation,H&S-ID,MIMO-ID,dbpedia,SEKO-LCMPT-mapping,LCMPT-ID,rdfs:seeAlso,dct:isReplacedBy ,skos:related,skos:definition,skos:scopeNote,skos:changeNote,skos:historyNote,skos:modified,seko:statusNote,skos:noteSeko1,iconclass-uri
fmpo:00039,,,,,,alto sackbut,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00039,,,,,,Altposaune,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00040,http://urn.fi/urn:nbn:fi:au:seko:00040,,alttosaksofoni,altsaxofon,alto sax,,,,,,,,fmpo:00879,saksofoni,,,https://www.wikidata.org/entity/Q445275,saxonette http://urn.fi/urn:nbn:fi:au:seko:86527,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015015,,,,,,,,,TARKISTA,Termiä suositellaan käytettäväksi lähinnä populaarimusiikin yhteydessä.,
fmpo:00040,,,,,,altto (alttosaksofoni),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00040,,,,,,alttofoni,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00040,,,,,,as (alttosaksofoni),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00041,http://urn.fi/urn:nbn:fi:au:seko:00041,,alttosinkki,altsinka,treble cornett,,,,,,,,fmpo:00571,käyrä sinkki,,,http://www.wikidata.org/entity/Q116213820,DISTINGUISH FROM cornettino http://www.wikidata.org/entity/Q5171699,,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015185,,,,,,,,,TARKISTA,"Käyrä alttokokoinen sinkki, jonka ääniala alkaa g:stä tai a:sta.",
fmpo:00041,,,,,,Chorzink,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00041,,,,,,cornet à bouquin alto,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00041,,,,,,kuorosinkki,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00041,,,,,,recht Chorzinck,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00041,,,,,,,,cornet a bouquin alto,fr,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00042,http://urn.fi/urn:nbn:fi:au:seko:00042,,alttotorvi,althorn,alto horn,,,,,,,,fmpo:00904,saxhorn,,,http://www.wikidata.org/entity/Q157420,,,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015013,,,,,,,,,TARKISTA,"Sotilassoittokunnissa käytettävä sankatorvi (vaskipuhallin). Britteinsaarilla soitinta kutsutaan nimellä ""tenor horn"".",
fmpo:00042,,,,,,a-h (alttotorvi),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00042,,,,,,Althorn,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00042,,,,,,E♭ horn,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00042,,,,,,tenor horn,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00042,,,,,,,,E horn,en,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00043,http://urn.fi/urn:nbn:fi:au:seko:00043,,alttoviulu,viola,viola,,,,,,,,fmpo:00446,jousisoitin,,http://www.yso.fi/onto/yso/p14228,http://www.wikidata.org/entity/Q80284,,,,,,,,,,,,,,,,TARKISTA,Viuluperheen alttoääninen viulu.,
fmpo:00043,,,,,,altviolin,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00043,,,,,,Br. (alttoviulu),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00043,,,,,,Bratsche,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00043,,,,,,va (alttoviulu),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00043,,,,,,vla (alttoviulu),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00044,http://urn.fi/urn:nbn:fi:au:seko:00044,,amadinda,amadinda,amadinda,,,,,http://www.yso.fi/onto/yso/p184560,Keskinen Afrikka,,fmpo:00552,ksylofoni,,,http://www.wikidata.org/entity/Q452030,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015018,,,,,,,,,TARKISTA,Keskiafrikkalainen 12-kielinen ksylofoni.,
fmpo:00044,,,,,,madinda,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00045,http://urn.fi/urn:nbn:fi:au:seko:00045,,aman huur,aman huur,aman huur,,,,,http://www.yso.fi/onto/yso/p105251,Mongolia,,fmpo:00685,munniharppu,,,https://www.wikidata.org/entity/Q68647735,,,,,,,,,,,,,,,,TARKISTA,Mongolialainen munniharppu.,
fmpo:00046,http://urn.fi/urn:nbn:fi:au:seko:00046,,ānandalaharī,ānandalaharī,gubguba,,,,,"http://www.yso.fi/onto/yso/p105027,http://www.wikidata.org/entity/Q1151572,http://www.yso.fi/onto/yso/p105275",Itä-Intiä|Bangladesh,,fmpo:00500,kielisoitin,,,http://www.wikidata.org/entity/Q98079039,,,,,,,,,,,,,,,,TARKISTA,Itäintialainen ja bangladeshilainen näppäiltävä rumpu.,
fmpo:00046,,,,,,ananda lahari,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00046,,,,,,gubgubī,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00046,,,,,,khamak,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00046,,,,,,,,gubgubi,en,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00047,http://urn.fi/urn:nbn:fi:au:seko:00047,,angélique,angelica,angélique,,,,,http://www.yso.fi/onto/yso/p94111,Eurooppa,,fmpo:00622,luuttu,,,https://www.wikidata.org/entity/Q356330,,,,,,,,,,,,,,,,TARKISTA,,
fmpo:00047,,,,,,angelique,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00048,http://urn.fi/urn:nbn:fi:au:seko:00048,,angklung,angklung,angklung,,,,,http://www.yso.fi/onto/yso/p105242,Indonesia,,fmpo:00404,helistin,,,https://www.wikidata.org/entity/Q540049,,,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015020,,,,,,,,,TARKISTA,"Indonesialainen lyömäsoitin, jossa on oktaaveihin viritettyjä bambuputkia kehikossa ja jota soitetaan heiluttamalla. Melodioiden soittamista varten tarvitaan useita erivireisiä angklungeja, joilla kullakin on oma soittajansa.",
fmpo:00049,http://urn.fi/urn:nbn:fi:au:seko:00049,,antara,antara,antara,,,,,"http://www.yso.fi/onto/yso/p105378,http://www.yso.fi/onto/yso/p107390",Peru|Andit,,fmpo:00749,panhuilu,,,https://www.wikidata.org/entity/Q2852614,,,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015528,,,,,,,,,TARKISTA,Perussa ja muualla Andeilla esiintyvä panhuilu.,
fmpo:00050,http://urn.fi/urn:nbn:fi:au:seko:00050,,apang,apang,bhapang,,,,,http://www.yso.fi/onto/yso/p235078,Pohjois-Intia,,fmpo:00500,kielisoitin,,,https://www.wikidata.org/entity/Q52192089,,,,,,,,,,,,,,,,TARKISTA,Pohjoisintialainen näppäiltävä rumpu.,
fmpo:00051,http://urn.fi/urn:nbn:fi:au:seko:00051,,apito,apito,apito de samba,,,,,,,,fmpo:00776,pilli,,,https://www.wikidata.org/entity/Q1483670,,,,,,,,https://musicbrainz.org/instrument/6c09e10d-7ed8-47a6-a9f2-8551b19b2d92,,,,,,,,TARKISTA,Sambassa käytettävä puinen vihellyspilli.,
fmpo:00051,,,,,,samba whistle,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00051,,,,,,sambapilli,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00052,http://urn.fi/urn:nbn:fi:au:seko:00052,,Appalachian dulcimer,Appalachian dulcimer,Appalachian dulcimer,,,,,http://www.yso.fi/onto/yso/p239421,Appalakit,,fmpo:00943,sitra,,,https://www.wikidata.org/entity/Q2145031,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015022,,,,,,,,,TARKISTA,"Yhdysvaltain Appalakkien alueella käytettävä sitrasoitin, joka ei ole nimestään huolimatta varsinainen dulcimer.",
fmpo:00052,,,,,,American dulcimer,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00052,,,,,,delcumer,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00052,,,,,,dulcymore,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00052,,,,,,harmonium (sitra),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00052,,,,,,harmony box,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00052,,,,,,hog fiddle,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00052,,,,,,Kentucky dulcimer,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00052,,,,,,lap dulcimer,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00052,,,,,,mountain dulcimer,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00052,,,,,,music box (sitra),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00052,,,,,,plucked dulcimer,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00053,http://urn.fi/urn:nbn:fi:au:seko:00053,,ardin,ardin,ardin,,,,,http://www.yso.fi/onto/yso/p109169,Mauritania,,fmpo:00398,harppu,,,https://www.wikidata.org/entity/Q6532301,,,,,,,,,,,,,,,,TARKISTA,Mauritanialainen griot-yhteisön käyttämä harppu.,
fmpo:00054,http://urn.fi/urn:nbn:fi:au:seko:00054,,arghūl,arghūl,arghul,,,,,http://www.yso.fi/onto/yso/p108565,Välimeren alue,,fmpo:00513,klarinettisoitin,,,http://www.wikidata.org/entity/Q646920,,422.22,,,,,lcmpt:mp2013015025,https://musik-instrument.se/arghul/,,,,,,,,TARKISTA,Välimeren alueella tunnettu kaksoisklarinetti.,
fmpo:00054,,,,,,arghoul,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00054,,,,,,arghul,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00054,,,,,,argul,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00054,,,,,,arġūl,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00054,,,,,,yavghul,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00055,http://urn.fi/urn:nbn:fi:au:seko:00055,,arkkiluuttu,archiluta,archlute,,,,,,,,fmpo:00622,luuttu,https://github.com/NatLibFi/SEKO/issues/143,,http://www.wikidata.org/entity/Q1633881,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015025,,,,,,added arkkiluuttu to the issue,,2026-07-04,KESKEN,,
fmpo:00055,,,,,,archiluth,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00055,,,,,,arcileuto,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00055,,,,,,arciliuto,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00055,,,,,,chitarrone,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00055,,,,,,Erzlaute,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00056,http://urn.fi/urn:nbn:fi:au:seko:00056,,arpanetta,arpanetta,spitzharfe,,,,,http://www.yso.fi/onto/yso/p94111,Eurooppa,,fmpo:00799,psaltteri,,,https://www.wikidata.org/entity/Q7578333,,,,,,,lcmpt:mp2013015028,,,,,,,,,TARKISTA,"Pystyasentoinen kaksoispsaltteri (laatikkositra), joka oli käytössä Euroopassa 1600- ja 1700-luvuilla.",
fmpo:00056,,,,,,arpa-citara,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00056,,,,,,arpaneta,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00056,,,,,,arpanette,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00056,,,,,,Harfenett,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00056,,,,,,harpe pointue,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00056,,,,,,italienische Harfe,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00056,,,,,,Spitzharfe,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00057,http://urn.fi/urn:nbn:fi:au:seko:00057,,arpeggione,arpeggione,arpeggione,,,,,,,,fmpo:01185,viola da gamba,,,http://www.wikidata.org/entity/Q638182,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015028,,,,,,,,,TARKISTA,"Vuonna 1823 keksitty akustisen kitaran mallinen otenauhallinen jousisoitin, jonka viritys on E-A-d-g-h-e'.",
fmpo:00057,,,,,,bowed guitar,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00057,,,,,,guitar violoncello,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00058,http://urn.fi/urn:nbn:fi:au:seko:00058,,askomandura,askomandura,askomandura,,,,,http://www.yso.fi/onto/yso/p105037,Kreikka,,fmpo:01024,säkkipilli,,,https://www.wikidata.org/entity/Q20948948,,,,,,,,,,,,,,,,TARKISTA,Kreikkalainen säkkipilli.,
fmpo:00059,http://urn.fi/urn:nbn:fi:au:seko:00059,TRUE,atecocoli,atecocoli,atecocoli,,,,,http://www.yso.fi/onto/yso/p105032,Meksiko,,fmpo:01171,vaskipuhallin,,,DEPRECATED,,,,,,,,,seko:00544,,,,merged to kotilotorvi seko:00544,,2026-06-29,substituted,Asteekkien käyttämä simpukankuoripuhallin.,
fmpo:00059,,,,,,atecocolli,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00059,,,,,,tecciztli,nah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00060,http://urn.fi/urn:nbn:fi:au:seko:00060,,atumpan,atumpan,atumpan,,,,,http://www.yso.fi/onto/yso/p118210,Länsi-Afrikka,,fmpo:01040,talking drum,,,https://www.wikidata.org/entity/Q55604467,,,,,,,,,,,,,,,,TARKISTA,Länsiafrikkalainen puhuva rumpu.,
fmpo:00061,http://urn.fi/urn:nbn:fi:au:seko:00061,,aulos,aulos,aulos,,,,,http://www.yso.fi/onto/yso/p105037,Kreikka,,fmpo:00715,oboesoitin,,,http://www.wikidata.org/entity/Q324299,,,,,,,,,,,,,,,,TARKISTA,"Antiikin Kreikan aikainen kaksoisruokolehtisoitin. Diaulos on yhdellä suukappaleella, mutta kahdella putkella varustettu aulos.",https://finto.fi/ic/fi/page/48C7351
fmpo:00061,,,,,,aulos,it,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00061,,,,,,Aulos,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00061,,,,,,avlos,he,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00061,,,,,,diaulos,he,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00062,http://urn.fi/urn:nbn:fi:au:seko:00062,,automaattipiano,automatiskt piano,mechanical piano,,,,,,,,fmpo:00063,automaattisoitin,https://github.com/NatLibFi/SEKO/issues/103,,http://www.wikidata.org/entity/Q593995,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015458,,seko:00765,,,,,,,TARKISTA,Yleisnimitys mekaanisille pianoa imitoiville laitteille.,
fmpo:00062,,,,,,självspelande piano,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00062,,,,,,piano mécanique,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00062,,,,,,player piano,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00063,http://urn.fi/urn:nbn:fi:au:seko:00063,,automaattisoitin,mekaniskt musikinstrument,mechanical instrument,,,,,,,,fmpo:00953,soitin,https://github.com/NatLibFi/SEKO/issues/103,http://www.yso.fi/onto/yso/p13528,http://www.wikidata.org/entity/Q1559267,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015456,,,,,,,,,TARKISTA,"Yleisnimitys soittimille, joissa mekaaninen koneisto tuottaa ennalta valmistellun ja valitun musiikin aina samalla tavalla.",
fmpo:00063,,,,,,automatofone,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00063,,,,,,mekaaninen soitin,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00063,,,,,,soittokone (automaattisoitin),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00064,http://urn.fi/urn:nbn:fi:au:seko:00064,,automaattiurut,automatisk orgel,musical clock,,,,,,,,"fmpo:01167, fmpo:00063",urut|automaattisoitin,,,https://www.wikidata.org/entity/Q1434775,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015490,http://urn.fi/URN:NBN:fi:au:ykl:78.875,,,,,,,,TARKISTA,"Yleisnimitys erilaisille mekaanisille uruille, joille sävelsivät musiikkia mm. Händel, Mozart ja Haydn.",
fmpo:00064,,,,,,clock-organ,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00064,,,,,,flute clock,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00064,,,,,,flute-clock,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00064,,,,,,flute-playing clock,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00064,,,,,,Flötenuhr,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00064,,,,,,Laufwerk,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00064,,,,,,Aeolina organ,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00064,,,,,,mechanical clock-organ,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00064,,,,,,mekaaniset urut,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00064,,,,,,Orgeluhr,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00064,,,,,,Orgelwalze,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00064,,,,,,,,Flotenuhr,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00065,http://urn.fi/urn:nbn:fi:au:seko:00065,,avainviulu,nyckelharpa,keyed fiddle,,,,,"http://www.yso.fi/onto/yso/p94383,http://www.yso.fi/onto/yso/p94426",Ruotsi|Suomi,,fmpo:00446,jousisoitin,https://github.com/NatLibFi/SEKO/issues/181,,http://www.wikidata.org/entity/Q182718,"""2026-07-11 Added entry terms according to seko-issue:181 and from LCMPT item""",,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015385,,,,,,"""2026-07-11 added more entry terms""",,2026-07-11,approved,"Lähinnä Ruotsissa (Uplannissa) ja Suomen länsirannikolla esiintyvä kansansoitin, joka on lähinnä viulun ja kampiliiran välimuoto.",
fmpo:00065,,,,,,nyckelharpa,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00065,,,,,,Schlüsselfidel,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00065,,,,,,silverbasharpa,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00065,,,,,,enkelharpa,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00065,,,,,,esseharpa,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00065,,,,,,kontrabasharpa,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00065,,,,,,mixturharpa,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00065,,,,,,ähtävänharppu,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00065,,,,,,österbyharpa,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00065,,,,,,esseharpa,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00065,,,,,,key fiddle,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00065,,,,,,lökkelje,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00065,,,,,,nyckelgiga,sv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00065,,,,,,Schlüsselfiedel,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00065,,,,,,,,Schlusselfidel,de,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00066,http://urn.fi/urn:nbn:fi:au:seko:00066,,ayacachtli,ayacachtli,ayacachtli,,,,,http://www.yso.fi/onto/yso/p105032,Meksiko,,fmpo:00404,helistin,,,https://www.wikidata.org/entity/Q8210684,,,,,,,,,,,,,,,,TARKISTA,Meksikon intiaanien kilpikonnan kuoresta valmistama lyömäsoitin.,
fmpo:00067,http://urn.fi/urn:nbn:fi:au:seko:00067,,aykhori,aykhori,aykhori,,,,,http://www.yso.fi/onto/yso/p105005,Latinalainen Amerikka,,fmpo:01134,tulppakanavahuilu,,,http://www.wikidata.org/entity/Q116213856,,,,,,,,,,,,,,,,TARKISTA,Latinalaisen Amerikan intiaanien musiikissa käytettävä huilusoitin.,
fmpo:00068,http://urn.fi/urn:nbn:fi:au:seko:00068,,āžrags,āžrags,āžrags,,,,,http://www.yso.fi/onto/yso/p94259,Latvia,,fmpo:00899,sarvi (puhallinsoitin),https://github.com/NatLibFi/SEKO/issues/16,,http://www.wikidata.org/entity/Q116213902,"""Keep as a separate concept; add skos:related to seko:00733, seko:00806""",423.121.22,,,,skos:broadMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015496,https://www.tautasmuzikasinstrumenti.lv/muzikas-instrumenti/azrags,,"seko:00733,seko:00806","""Āžrags is a traditional Latvian shepherd's instrument made from a goat horn with a wooden mouthpiece. (AI-generated description)""@en, ""Latvialainen pukinsarvesta valmistettu sarvi, jossa on puinen suukappale.""@fi",,"""2026-07-29 added H-S notation, Wikdata and seeAlso mappings""",,2026-07-29,valid,Latvialainen pässinsarvesta valmistettu sarvi.,
fmpo:00068,,,,,,azrags,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00069,http://urn.fi/urn:nbn:fi:au:seko:00069,,azusayumi,azusayumi,azusa yumi,,,,,http://www.yso.fi/onto/yso/p105023,Japani,,fmpo:00955,soittokaari,,,https://www.wikidata.org/entity/Q4833134,,,,,,,lcmpt:mp2013015038,,,,,,,,,TARKISTA,Japanilainen soittokaari.,
fmpo:00070,http://urn.fi/urn:nbn:fi:au:seko:00070,,bağlama,saz,bağlama,,,,,http://www.yso.fi/onto/yso/p105573,Turkki,,fmpo:00905,saz,,,http://www.wikidata.org/entity/Q717773,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015038,,,,,,,,,TARKISTA,Turkkilainen pitkäkaulainen luuttusoitin.,
fmpo:00070,,,,,,baglama,tr,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00070,,,,,,saz,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00071,http://urn.fi/urn:nbn:fi:au:seko:00071,,baglamas,baglamas,baglamas,,,,,http://www.yso.fi/onto/yso/p105037,Kreikka,,fmpo:00174,buzuki,,,https://www.wikidata.org/entity/Q528239,,,,,,,,http://krassijeliazkov.com/en/bulgarian-tamboura/history-of-instrument/,,,,,,,,TARKISTA,"Kreikkalainen pitkäkaulainen luuttusoitin (pienikokoinen buzuki), jossa on kolme metallista kaksoiskieltä.",
fmpo:00071,,,,,,baglama,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00072,http://urn.fi/urn:nbn:fi:au:seko:00072,,bailama,bailama,tambouras,,,,,http://www.yso.fi/onto/yso/p106673,Bulgaria,,fmpo:00709,näppäilysoitin,,,https://www.wikidata.org/entity/Q3559944,"""2026-07-17 corrected the broader (was self-reference)""",,,,,,lcmpt:mp2013015076,https://www.balkanfolk.com/bulgarian-music-instruments.php,,,,,,,2026-07-17,TARKISTA,Bulgarialainen näppäilysoitin.,
fmpo:00072,,,,,,dranakia,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00072,,,,,,dzunga,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00073,http://urn.fi/urn:nbn:fi:au:seko:00073,,bajan,bajan,bayan,,,,,http://www.yso.fi/onto/yso/p94479,Venäjä,,fmpo:00710,näppäinharmonikka,,,https://www.wikidata.org/entity/Q804099,,,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015076,,,,,,,,,TARKISTA,Venäläinen näppäinharmonikka.,
fmpo:00073,,,,,,baân,en,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00073,,,,,,,,baan,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00074,http://urn.fi/urn:nbn:fi:au:seko:00074,,bajones,bajones,bajón,,,,,http://www.yso.fi/onto/yso/p105005,Latinalainen Amerikka,,fmpo:01004,suu-urut,,,http://www.wikidata.org/entity/Q116961986,,,,,,,,,,,,,,,,TARKISTA,Latinalaisen Amerikan intiaanimusiikissa käytetyt suu-urut.,
fmpo:00074,,,,,,bajones,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00074,,,,,,bajunes,es,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00075,http://urn.fi/urn:nbn:fi:au:seko:00075,,balaban (klarinettisoitin),balaban (klarinettinstrument),balaban (single reed instrument),,,,,"http://www.yso.fi/onto/yso/p106260,http://www.yso.fi/onto/yso/p107668",Uzbekistan|Tadzikistan,,fmpo:00513,klarinettisoitin,,,http://www.wikidata.org/entity/Q116961938,,,,,,,http://id.loc.gov/authorities/performanceMediums/mp2013015043,,,,,,,,,TARKISTA,Uzbekkien ja tadzikkien perinteinen klarinettisoitin.,
fmpo:00076,http://urn.fi/urn:nbn:fi:au:seko:00076,,bālabān (oboesoitin),bālabān (oboeinstrument),bālabān (double reed instrument),,,,,"http://www.yso.fi/onto/yso/p109970,http://www.yso.fi/onto/yso/p107663",Kaukasia|Azerbaidzan,,fmpo:00715,oboesoitin,,,https://www.wikidata.org/entity/Q2035157,,,,,,,lcmpt:mp2013015046,,,,,,,,,TARKISTA,"Kaukasuksella, erityisesti Azerbaidzanin alueella käytettävä oboesoitin, jota ei pidä sekoittaa uzbekkien ja tadzikkien samannimiseen klarinettiin.",
fmpo:00076,,,,,,balaban (oboesoitin),fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00076,,,,,,balamán,fi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00076,,,,,,,,balaman,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmpo:00077,http://urn.fi/urn:nbn:fi:au:seko:00077,,balafoni,balafon,balafon,,,,,http://www.yso.fi/onto/yso/p118210,Länsi-Afrikka,,fmpo:00552,ksylofoni,,,https://www.wikidata.org/entity/Q789141,,,,,,,,,,,,,,,,TARKISTA,Länsiafrikkalainen ksylofoni.,
