seko,preflLabel,prefLabel@sv,prefLabel@en,altLabel,alt_lang,countryOfOrign,broader,broader_prefLabel,broader2,yso-mapping,wikidata-mapping,skos:editorialNote,SEKO-LCMPT-mapping,SEKO-LC-link
http://urn.fi/urn:nbn:fi:au:seko:00753,,,,timpano,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00753,,,,timpanum,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00753,,,,tp (patarumpu),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00753,,,,tympani,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00754,pat-talà,pat-talà,pattala,,,Myanmar,http://urn.fi/urn:nbn:fi:au:seko:00552,ksylofoni,,,http://www.wikidata.org/entity/Q17068242,,,
http://urn.fi/urn:nbn:fi:au:seko:00754,,,,pat-tala,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00754,,,,patkala,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00754,,,,paw ku,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00755,pāva,pāva,pāva,,,Etelä-Aasia,http://urn.fi/urn:nbn:fi:au:seko:01134,tulppakanavahuilu,,,http://www.wikidata.org/entity/Q116758727,,,
http://urn.fi/urn:nbn:fi:au:seko:00755,,,,pava,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00756,pedaaliharppu,pedalharpa,pedal harp,,,,http://urn.fi/urn:nbn:fi:au:seko:003988,harppu,,,http://www.wikidata.org/entity/Q1231959,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015535
http://urn.fi/urn:nbn:fi:au:seko:00756,,,,"concert harp",,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00757,pedal steel -kitara,pedal steel guitar,pedal steel guitar,,,,http://urn.fi/urn:nbn:fi:au:seko:00985,steel-kitara,,http://www.yso.fi/onto/yso/p38245,https://www.wikidata.org/entity/Q587027,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015537
http://urn.fi/urn:nbn:fi:au:seko:00757,,,,pedaalikitara,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00758,pēktis,pēktis,pēktis,,,Rooman valtakunta,http://urn.fi/urn:nbn:fi:au:seko:00398,harppu,,,http://www.wikidata.org/entity/Q116758801,,,
http://urn.fi/urn:nbn:fi:au:seko:00758,,,,pektis,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00758,,,,piktis,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00759,pelti,plåt,bell plate,,,,http://urn.fi/urn:nbn:fi:au:seko:00627,lyömäsoitin,http://www.yso.fi/onto/yso/p9548,,http://www.wikidata.org/entity/Q1514705,,,
http://urn.fi/urn:nbn:fi:au:seko:00759,,,,Plattenglocken,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00760,perhonjokilaaksonkantele,Perho-ådalens kantele,Perho River Valley kantele,,,Suomi,http://urn.fi/urn:nbn:fi:au:seko:00470,kantele,,,http://www.wikidata.org/entity/Q116758991,,skos:broaderMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015373
http://urn.fi/urn:nbn:fi:au:seko:00760,,,,Perhonjokilaakson kantele,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00761,pī,pī,pī,,,Indokiina,http://urn.fi/urn:nbn:fi:au:seko:00715,oboesoitin,,,http://www.wikidata.org/entity/Q1760502,,skos:exactMatch,https://id.loc.gov/authorities/performanceMediums/mp2013015548
http://urn.fi/urn:nbn:fi:au:seko:00761,,,,pi,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00762,pi-wang,pi-wang,piwang,,,Tiibet,http://urn.fi/urn:nbn:fi:au:seko:00770,piikkiviulu,,,http://www.wikidata.org/entity/Q116759441,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,piano,piano,piano,,,,http://urn.fi/urn:nbn:fi:au:seko:00500|http://urn.fi/urn:nbn:fi:au:seko:00543,kielisoitin|kosketinsoitin,,http://www.yso.fi/onto/yso/p11690,http://www.wikidata.org/entity/Q5994,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015550
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,clavier (piano),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,cocked-hat piano,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,kirahvipiano,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,Kl (piano),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,Klavier,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,p (piano),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,pf (piano),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,pfte (piano),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,pianiino,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,pianino,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,pianoforte,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,pn (piano),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,pno (piano),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,pyramidipiano,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,pystypiano,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00763,,,,royalino,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00764,pianoharmonikka,pianodragspel,piano accordion,,,,http://urn.fi/urn:nbn:fi:au:seko:00395,harmonikka,,http://www.yso.fi/onto/yso/p11333,https://www.wikidata.org/entity/Q264376,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015001
http://urn.fi/urn:nbn:fi:au:seko:00764,,,,accordéon-piano,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00764,,,,bogsa-piàna,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00764,,,,klahvakordion,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00764,,,,klavieraccordeon,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00764,,,,klavirska harmonika,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00764,,,,Pianoakkordeon,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00764,,,,pianohanuri,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00764,,,,sanfona,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00765,pianola,pianola,pianola,,,,http://urn.fi/urn:nbn:fi:au:seko:00062,automaattipiano,,http://www.yso.fi/onto/yso/p30100,https://www.wikidata.org/entity/Q593995,Huom. WIkidatassa tämä on samassa käsitteessä kuin automaattipiano seko:00062,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015560
http://urn.fi/urn:nbn:fi:au:seko:00766,pibau,pibau,pibau,,,Wales,http://urn.fi/urn:nbn:fi:au:seko:01024,säkkipilli,,,http://www.wikidata.org/entity/Q7982017,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015039
http://urn.fi/urn:nbn:fi:au:seko:00766,,,,pibau cymreig,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00766,,,,pibau cyrn,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00767,piccolo,piccolaflöjt,piccolo,,,,http://urn.fi/urn:nbn:fi:au:seko:00417,huilu,,,http://www.wikidata.org/entity/Q83509,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015553
http://urn.fi/urn:nbn:fi:au:seko:00767,,,,flauto piccolo,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00767,,,,kleine Flöte,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00767,,,,ottavino (huilu),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00767,,,,petite flûte,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00767,,,,picc (piccolo),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00767,,,,piccolohuilu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00767,,,,pikkolohuilu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00768,pienoiskantele,miniatyrkantele,small-sized kantele,,,,http://urn.fi/urn:nbn:fi:au:seko:00470,kantele,,,http://www.wikidata.org/entity/Q116760079,,skos:broaderMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015373
http://urn.fi/urn:nbn:fi:au:seko:00768,,,,piccolo kantele,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00769,piffero,piffero,piffero,,,Italia,http://urn.fi/urn:nbn:fi:au:seko:00945,skalmeija,,,http://www.wikidata.org/entity/Q1818477,,,
http://urn.fi/urn:nbn:fi:au:seko:00769,,,,piffaro,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00770,piikkiviulu,rabab,spike fiddle,,,,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,http://www.wikidata.org/entity/Q623509,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015587
http://urn.fi/urn:nbn:fi:au:seko:00770,,,,Spiessgeige,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00770,,,,vièle à pique,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00771,piisku,piisku,piisku,,,Suomi,http://urn.fi/urn:nbn:fi:au:seko:00513,klarinettisoitin,,,http://www.wikidata.org/entity/Q97341006,,,
http://urn.fi/urn:nbn:fi:au:seko:00771,,,,paimenhuilu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00771,,,,paimentorvi,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00771,,,,piiskuklarinetti,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00772,pikkolobanjo,piccolobanjo,piccolo banjo,,,,http://urn.fi/urn:nbn:fi:au:seko:00096,banjo,,,http://www.wikidata.org/entity/Q116760641,,,
http://urn.fi/urn:nbn:fi:au:seko:00772,,,,piccolobanjo,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00773,pikkolotrumpetti,piccolatrumpet,piccolo trumpet,,,,http://urn.fi/urn:nbn:fi:au:seko:01117,trumpetti,,,http://www.wikidata.org/entity/Q1569742,,,
http://urn.fi/urn:nbn:fi:au:seko:00773,,,,Bach-trumpetti,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00773,,,,piccoloturmpetti,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00774,pikkoloviulu,violino piccolo,violino piccolo,,,,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,http://www.wikidata.org/entity/Q830863,,,
http://urn.fi/urn:nbn:fi:au:seko:00774,,,,piccoloviulu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00775,pikkurumpu,virveltrumma,snare drum,,,,http://urn.fi/urn:nbn:fi:au:seko:01015,sylinterirumpu,,,http://www.wikidata.org/entity/Q208421,,,
http://urn.fi/urn:nbn:fi:au:seko:00775,,,,caixa,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00775,,,,caja,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00775,,,,caixeta clara,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00775,,,,kleine Trommel,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00775,,,,side drum,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00775,,,,tarol,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00775,,,,tarola,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00775,,,,tarole,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00775,,,,virvelirumpu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00776,pilli,visselpipa,whistle,,,,http://urn.fi/urn:nbn:fi:au:seko:01134,tulppakanavahuilu,,,http://www.wikidata.org/entity/Q204917,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015798
http://urn.fi/urn:nbn:fi:au:seko:00776,,,,petäjäpilli,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00776,,,,Pfeife,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00776,,,,pipe (pilli),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00776,,,,vihellyspilli,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00777,pinpeat,pinpeat,pinpeat,,,Kambodža,http://urn.fi/urn:nbn:fi:au:seko:01208,yhtye,,,http://www.wikidata.org/entity/Q6149344,,,
http://urn.fi/urn:nbn:fi:au:seko:00777,,,,bin bādy,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00777,,,,pin peat,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00777,,,,pinn peat,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00778,pinquillo,pinquillo,pinkillu,,,Latinalainen Amerikka,http://urn.fi/urn:nbn:fi:au:seko:01134,tulppakanavahuilu,,,http://www.wikidata.org/entity/Q2372035,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015554
http://urn.fi/urn:nbn:fi:au:seko:00778,,,,pincullo,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00778,,,,pingullo,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00778,,,,pinkillo,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00779,pipa,pipa,pipa,,,Kiina|Korea,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q6685124,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015549
http://urn.fi/urn:nbn:fi:au:seko:00779,,,,p'i p'a,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00779,,,,p'i-p'a,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00779,,,,pallokitara,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00779,,,,pip'a,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00780,pipe,pipe,three-hole pipe,,,,http://urn.fi/urn:nbn:fi:au:seko:01134,tulppakanavahuilu,,,http://www.wikidata.org/entity/Q13522655,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015555
http://urn.fi/urn:nbn:fi:au:seko:00780,,,,flute à trois trous,fr,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00780,,,,Schwegel,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00780,,,,shepherd's pipe,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00780,,,,tabor pipe,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00780,,,,Tamerlinpfeife,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00780,,,,Tämmerinpfeife,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00781,piszczałka,piszczałka,zhaleika,,,Puola,http://urn.fi/urn:nbn:fi:au:seko:00418,huilusoitin,,,http://www.wikidata.org/entity/Q1437981,,,
http://urn.fi/urn:nbn:fi:au:seko:00781,,,,piszczalka,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00781,,,,Schaleika,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00782,pitkähuilu,PUUTTUU,folk pipe,,,Suomi,http://urn.fi/urn:nbn:fi:au:seko:00851,reunahuilu,,,http://www.wikidata.org/entity/Q19708717,vrt. seko:00839 pajupilli onko sama?,,
http://urn.fi/urn:nbn:fi:au:seko:00782,,,,kävelykeppi,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00782,,,,lötkö (pitkähuilu),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00782,,,,luonnonäänihuilu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00782,,,,luonnonsävelhuilu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00782,,,,pajuhuilu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00782,,,,putkipilli,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00782,,,,sormiaukoton huilu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00782,,,,yläsävelhuilu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00783,platillos,platillos,platillos,,,Espanja|Latinalainen Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00585,lautanen,,,PUUTTUU,onko eri kuin seko:00585 lautanen?,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015195
http://urn.fi/urn:nbn:fi:au:seko:00784,player piano,player piano,player piano,,,,http://urn.fi/urn:nbn:fi:au:seko:00765,pianola,,,http://www.wikidata.org/entity/Q593995,"Huom! Wikidatass automaattipiano, pianola ja player piano samassa käsittessä",skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015560
http://urn.fi/urn:nbn:fi:au:seko:00785,plektrabanjo,plektrumbanjo,plectrum banjo,,,,http://urn.fi/urn:nbn:fi:au:seko:00096,banjo,,,http://www.wikidata.org/entity/Q2150094,,,
http://urn.fi/urn:nbn:fi:au:seko:00786,po,po,bo,,,Kiina,http://urn.fi/urn:nbn:fi:au:seko:00585,lautanen,,,http://www.wikidata.org/entity/Q7206087,,skos:broadMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015195
http://urn.fi/urn:nbn:fi:au:seko:00787,poika-altto,gossalto,boy alto voice,,,,http://urn.fi/urn:nbn:fi:au:seko:00033|http://urn.fi/urn:nbn:fi:au:seko:00580,altto|lapsilauluääni,,,http://www.wikidata.org/entity/Q116761098,,,
http://urn.fi/urn:nbn:fi:au:seko:00788,poikakuoro,gosskör,boys' choir,,,,http://urn.fi/urn:nbn:fi:au:seko:00560,kuoro,,http://www.yso.fi/onto/yso/p20230,http://www.wikidata.org/entity/Q1776834,,,
http://urn.fi/urn:nbn:fi:au:seko:00788,,,,Knabenchor,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00788,,,,boyschoir,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00788,,,,boychoir,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00788,,,,boys choir,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00788,,,,boy choir,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00788,,,,boys' chorus,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00788,,,,boy chorus,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00788,,,,boy's choir,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00789,poikasopraano,pojksopran ,treble,,,,http://urn.fi/urn:nbn:fi:au:seko:00580|http://urn.fi/urn:nbn:fi:au:seko:00963,lapsilauluääni|sopraano,,,http://www.wikidata.org/entity/Q1376492,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015099
http://urn.fi/urn:nbn:fi:au:seko:00789,,,,boy soprano voice,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00790,polvitorvi,polvitorvi,polvitorvi,,,Suomi,http://urn.fi/urn:nbn:fi:au:seko:00801,puhallinsoitin,,,http://www.wikidata.org/entity/Q19709070,,,
http://urn.fi/urn:nbn:fi:au:seko:00790,,,,puutrumpetti,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00791,pommeri,pommer,bombard,,,,http://urn.fi/urn:nbn:fi:au:seko:00945,skalmeija,,,http://www.wikidata.org/entity/Q1048934,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015635
http://urn.fi/urn:nbn:fi:au:seko:00791,,,,alttopommeri,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00791,,,,alttoskalmeija,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00791,,,,bassopommeri,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00791,,,,bassoskalmeija,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00791,,,,Bomhart,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00791,,,,kontrabassopommeri,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00791,,,,kontrabassoskalmeija,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00791,,,,Pumhart,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00791,,,,tenoripommeri,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00791,,,,tenoriskalmeija,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00792,portatiiviurut,portativ,portative organ,,,,http://urn.fi/urn:nbn:fi:au:seko:01167,urut,,,http://www.wikidata.org/entity/Q1806700,,,
http://urn.fi/urn:nbn:fi:au:seko:00792,,,,kantourut,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00792,,,,organetto,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00792,,,,organino,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00792,,,,portatiivi,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00792,,,,portative,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00792,,,,syliurut,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00793,portugalilainen kitara,portugisisk gitarr,guitarra portuguesa,,,Portugali,http://urn.fi/urn:nbn:fi:au:seko:00940,sisteri,,,http://www.wikidata.org/entity/Q585289,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015309
http://urn.fi/urn:nbn:fi:au:seko:00793,,,,chitarra portoghese,it,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00793,,,,Coimbra guitar,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00793,,,,guitare portugaise,fr,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00793,,,,Lisbon guitar,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00793,,,,portugalinkitara,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00793,,,,Portuguese guitar,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00793,,,,Portuguese guitarra,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00793,,,,viola de fado,it,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00794,porutu,porutu,porutu,,,Polynesia,http://urn.fi/urn:nbn:fi:au:seko:00418,huilusoitin,,,http://www.wikidata.org/entity/Q116761454,,,
http://urn.fi/urn:nbn:fi:au:seko:00794,,,,pōrutu,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,posetiivi,vevpositiv,barrel organ,,,,http://urn.fi/urn:nbn:fi:au:seko:01167|http://urn.fi/urn:nbn:fi:au:seko:00063,urut|automaattisoitin,,http://www.yso.fi/onto/yso/p29915,http://www.wikidata.org/entity/Q752638,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015060
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,box organ (posetiivi),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,cylinder organ,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,draaiorgel,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,Drehorgel,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,grinder organ,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,hand organ,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,karuselliurut,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,Leierkasten,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,lirekasse,no,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,Low Countries organ,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,organetto a manovella,it,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,organo tedesco,it,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,orgue à manivelle,sp,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,orgue de Barbarie,sp,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,positiv (posetiivi),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,roller organ,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,street organ,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,veiviposetiivi,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,vevpositiv,sv,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00795,,,,Walzenorgel,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,positiiviurut,positiv,positive organ,,,,http://urn.fi/urn:nbn:fi:au:seko:01167,urut,,,http://www.wikidata.org/entity/Q1930186,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015572
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,box organ (positiiviurut),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,chair (positiiviurut),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,chair organ,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,Feldorgel,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,kabinettiurut,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,kamariurut,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,kistorgel,sv,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,kotiurut,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,organo da camera,it,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,organo positivo,it,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,órgano positivo,es,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,orgue positif,fr,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,portable organ,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,positief,nl,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,positif,fr,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,positiiv,et,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,positiivorel,et,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,positiv (positiiviurut),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00796,,,,positive,,,,,,,,,,
